,Doc1,Doc2,Doc3,Doc4,Doc5,Doc6,Doc7,Doc8,Doc9,Doc10,Doc11,Doc12,Doc13,Doc14,Doc15,Doc16,Doc17,Doc18,Doc19,Doc20,Doc21,Doc22,Doc23,Doc24,Doc25,Doc26,Doc27,Doc28,Doc29,Doc30,Doc31,Doc32,Doc33,Doc34,Doc35,Doc36,Doc37,Doc38,Doc39,Doc40,Doc41,Doc42,Doc43,Doc44,Doc45,Doc46,Doc47,Doc48,Doc49,Doc50,Doc51,Doc52,Doc53,Doc54,Doc55,Doc56,Doc57,Doc58,Doc59,Doc60,Doc61,Doc62,Doc63,Doc64,Doc65,Doc66,Doc67,Doc68,Doc69,Doc70,Doc71,Doc72,Doc73,Doc74,Doc75,Doc76,Doc77,Doc78,Doc79,Doc80,Doc81,Doc82,Doc83,Doc84,Doc85,Doc86,Doc87,Doc88,Doc89,Doc90,Doc91,Doc92,Doc93,Doc94,Doc95,Doc96,Doc97,Doc98,Doc99,Doc100,Doc101,Doc102,Doc103,Doc104,Doc105,Doc106,Doc107,Doc108,Doc109,Doc110,Doc111,Doc112,Doc113,Doc114,Doc115,Doc116,Doc117,Doc118,Doc119,Doc120,Doc121,Doc122,Doc123,Doc124,Doc125,Doc126,Doc127,Doc128,Doc129,Doc130,Doc131,Doc132,Doc133,Doc134,Doc135,Doc136,Doc137,Doc138,Doc139,Doc140,Doc141,Doc142,Doc143,Doc144,Doc145,Doc146,Doc147,Doc148,Doc149,Doc150,Doc151,Doc152,Doc153,Doc154,Doc155,Doc156,Doc157,Doc158,Doc159,Doc160,Doc161,Doc162,Doc163,Doc164,Doc165,Doc166,Doc167,Doc168,Doc169,Doc170,Doc171,Doc172,Doc173,Doc174,Doc175,Doc176,Doc177,Doc178,Doc179,Doc180,Doc181,Doc182,Doc183,Doc184,Doc185,Doc186,Doc187,Doc188,Doc189,Doc190,Doc191,Doc192,Doc193,Doc194,Doc195,Doc196,Doc197,Doc198,Doc199,Doc200
Doc1,1.0000000000000004,0.038306781019545294,0.026387312465219442,0.02903634139341021,0.04533701801632055,0.07982211059091418,0.07665646717169211,0.016004972987985283,0.058785053343156826,0.025526843041206535,0.03633907693487994,0.0154639935729906,0.030607213817368233,0.029374817448645833,0.037930649238978556,0.020361689870954765,0.035736806372934644,0.04663895763661172,0.014456025858233912,0.023414892127155862,0.03177951212668966,0.007932099776057383,0.027749430744551766,0.016143365449634094,0.01805817638009838,0.05030803834795882,0.0178164197989678,0.026579128404969777,0.01549170110817008,0.012363358203416492,0.026023171540635943,0.04937592834727831,0.030273120666471576,0.07538421943003622,0.030930254027123644,0.009648186077817325,0.019772329538789244,0.014227370475763796,0.02439570476889856,0.02031849695893652,0.020488226973002597,0.052379023633480265,0.03585801707130257,0.04034397739108002,0.31133604954335153,0.01751036585777379,0.02926089923466088,0.06226895847532393,0.04306459622734906,0.03516788996156424,0.04182007653651428,0.2534413783485363,0.06754517948411203,0.037267015698516696,0.0077451316251497615,0.030896789508134955,0.027817524547480457,0.010464199705393883,0.018349203469008583,0.010539138182942815,0.032918475996528106,0.0337026247321338,0.012526110307466412,0.010416134987608159,0.04619892693799316,0.053154729239063836,0.030078765155352297,0.015746006923797178,0.01685674619827082,0.015573178312315701,0.02264637323160329,0.0273930391616531,0.007900200415580014,0.03858372533477589,0.0404753455856217,0.04544396907737817,0.023155634620863008,0.04323597694555172,0.019496169418808777,0.01559677428476838,0.07220948700781474,0.006146805137145376,0.04681491616531526,0.007615348086072529,0.02447403311831612,0.02742755897922939,0.14070996069437453,0.0037367700552394956,0.013557861853286475,0.024645522896338246,0.02719125750452917,0.08934782603237697,0.016667686745313444,0.026922810936086793,0.02094699842806628,0.05916600909110428,0.07153791738003125,0.011329126977020074,0.037129475770391024,0.04431899376373329,0.01711072888982756,0.019525053655895616,0.016953928413139578,0.0245380142080608,0.030992158276531262,0.01813646353235389,0.017361440748171177,0.14725773408379672,0.04287855364601258,0.043055263906551164,0.028689355759018584,0.04540092250533811,0.032427738547349476,0.09402119513632876,0.10595980130131417,0.01710070273696828,0.030922289950749148,0.16108310605190174,0.007124940296325295,0.0269786528181684,0.006139455630466769,0.08399486511556281,0.01159040068400977,0.0259549503275317,0.04999601716116732,0.04705304808122675,0.014186963998228733,0.0388110720016318,0.028490771383252057,0.08055443166999002,0.03167167176789686,0.02874169087438465,0.0,0.038478261387125685,0.21007711957072409,0.10200998777541635,0.025206202140099776,0.012810964627536578,0.08623573960241632,0.01755743835305143,0.030982623903764755,0.01225698965312858,0.027772814686796696,0.04984372300667144,0.1775857458222933,0.024105189058692175,0.043290677737852064,0.04049148462708835,0.06042930886739882,0.035086880486382054,0.01949110725182918,0.029980839410936856,0.02373378390583198,0.050128771783647795,0.16799023529199517,0.020324907701557905,0.034856759702425924,0.06372254135595037,0.03154941495532702,0.06350901333333964,0.039371928907120664,0.0055273856583595285,0.026542903318909617,0.05911118448046347,0.03493221361916582,0.12000955445952959,0.016706658893707888,0.01222360220431867,0.3278014126672769,0.03341059906186845,0.02402202565061253,0.010587262897222352,0.02829677665648784,0.010072631849443034,0.030969575996471287,0.025559597256979073,0.07031413729627561,0.020086391259696114,0.02385197121332757,0.030564297933296573,0.09465381504170044,0.044600906177203074,0.04436936418737178,0.025742979350114943,0.12885426031440358,0.02671760095368938,0.026196448922933293,0.024694942096297065,0.2607919304072091,0.03778118819709367,0.031132632940986192,0.04234585293601777,0.033596389852416204,0.027001943338015297,0.0066153971631278145,0.02454851120455137,0.045915286762110895,0.01794747268301313,0.03403142970995045,0.028855372606306523
Doc2,0.038306781019545294,1.0,0.027301973843151226,0.058085912445432014,0.014190571752959383,0.04336247655719797,0.03714580360245389,0.04235563679878694,0.028283670810064464,0.02741471491686033,0.012385326224522219,0.02014657143570525,0.03889073503526984,0.028183469059232774,0.01584185078708614,0.020713533065252046,0.019465645737287977,0.03765790263302783,0.02438615774994816,0.01239551815571521,0.026037428389831068,0.012467348392039472,0.008221188948124512,0.010410558753230933,0.008662565306694594,0.06938067217292511,0.07621866804851672,0.029542953956897364,0.031284434027287415,0.02359952016823233,0.02536749443358597,0.010655977800666475,0.025764850537605695,0.056276430867930646,0.02990656900016373,0.016165821580497366,0.04676826404428414,0.024433147068097703,0.028309261665580388,0.035808368797373986,0.027181106527514015,0.04371098194059224,0.031482649659869764,0.042850627453134234,0.0036995200142774087,0.01247342839090744,0.028634627331083372,0.028489103098744264,0.061763931391012904,0.024890980404596006,0.0485447506232707,0.03546286271668882,0.03786632956004434,0.04634357732678873,0.01501812847169134,0.037352155753024335,0.028437808614052318,0.0,0.02485260358968147,0.02331669557734589,0.023878535509279993,0.023782683372427744,0.009733014552511167,0.036468480100390305,0.04526241520425045,0.0173436026900671,0.059702014376912985,0.06413046124185745,0.014277966527049567,0.014161107027073568,0.024930486269109632,0.03308617693163926,0.023759835961381703,0.02610708886542632,0.042575496309498806,0.028024890762210652,0.06158189906117621,0.026460156180649567,0.11454267515779804,0.03030837410151094,0.04157210968256906,0.05897200630057173,0.06973778881263308,0.0056945547372988115,0.03004079595936105,0.02453117605171779,0.027749714622551363,0.024804176753642198,0.034102624848216266,0.020141781799532823,0.03220670852691136,0.042397850268351876,0.04023292607481603,0.019489747402899694,0.023214478549544285,0.011059079893704712,0.04617088980936155,0.01753704451246074,0.013136402049213063,0.045334601860805665,0.049927234734368615,0.042010998403681894,0.018841253689410815,0.033031682787982686,0.028551009019324745,0.018318211563484645,0.04730463485659726,0.029784242082922387,0.030971319647095555,0.0340509275361046,0.026905744528491694,0.0368855247907237,0.021433169439861385,0.04639287070729587,0.04434462889460151,0.005987016721040564,0.026842128293850645,0.04218850214986049,0.011051197630619364,0.031079853672069144,0.015426196677891354,0.05571314966679923,0.033012523727614734,0.03842743620772913,0.03826521947106174,0.049968173154486165,0.016977185171293267,0.03709686317138976,0.024997926199935003,0.019271730076156145,0.04252662528087403,0.016344714497698008,0.0828637424138346,0.021907111321108834,0.05166218051106092,0.05678417560686118,0.027293349895160662,0.054401623711269595,0.03415979196258622,0.010549511415471712,0.036778768857006025,0.034083312165651886,0.00841135510806319,0.022315410426275356,0.022176769413813843,0.018399026067422695,0.1213553705930026,0.032910526360585,0.04711514334444543,0.023238480856305085,0.0694589840096547,0.03307438941310103,0.02911910459524419,0.020028646865132498,0.013316935447257087,0.015156748039510021,0.02266895065119747,0.0681676353909506,0.032182165244616624,0.034180942980003584,0.027559406594332526,0.007150830230125295,0.037052186606311335,0.039834034662168345,0.03521005943795272,0.01938687613313273,0.02167422051132188,0.008741458138333914,0.019974533627809498,0.025397477012010103,0.07687347625117938,0.017601644062997163,0.025575164688911974,0.006205738928038786,0.07834055020118494,0.01194484209156935,0.01630180144478433,0.035176673112301736,0.024095594185851332,0.02350117388967679,0.018358531911143273,0.021210574049513924,0.04674522852391602,0.025812092644735926,0.031092388590860484,0.057220091547061036,0.024193624872301197,0.03577846176465077,0.028949764932421136,0.016531136343175046,0.008970891471401388,0.037144488705933176,0.04818522180276276,0.021970450179327132,0.012288973950111392,0.02564358457121982,0.02877892304185637,0.0174935328662669,0.02158478055504063,0.05035648384298967
Doc3,0.026387312465219442,0.027301973843151226,1.0,0.11019806502686678,0.02152707620528599,0.0667813650876892,0.07680702533349411,0.040101550993359894,0.031625071910094935,0.0227954157393988,0.029787599969621745,0.02787278238440416,0.03597352090703535,0.027565010790320414,0.12747298835158588,0.01727906796348727,0.06250402207582768,0.03924581651761102,0.02491983102779481,0.03033079223889982,0.13300884359372328,0.05051862643702015,0.0306352478598015,0.08702120592298146,0.01884896230882245,0.04580132764895997,0.034925129582908,0.03829859222692898,0.08748291462087254,0.05821866954707918,0.0419974543398055,0.021012010755703033,0.09218807102172796,0.00536965889410117,0.05406796352803795,0.05470520668992272,0.03813828924752555,0.015278783746099655,0.0281968239894156,0.038917284029868514,0.015793407978540893,0.05458565103949169,0.029597838946492296,0.10178173949381035,0.001798569197275017,0.017827724809384177,0.022327117633190473,0.06161416861043609,0.033187009545070895,0.054789110853506184,0.06827160561228067,0.022804680214622397,0.09221112080397535,0.041545184720289494,0.03667969001567307,0.02386133976794823,0.08120186185442392,0.0,0.01934792771882883,0.017577077656778517,0.034571793085824795,0.03246669169208545,0.06006464404963965,0.03715592037923957,0.06206911669130559,0.04568069291236016,0.029146722009724218,0.034847359989474726,0.1358990946982754,0.022662837364663707,0.0706370779869013,0.019459655707467167,0.047697904781188794,0.07353685044332528,0.04223946621010925,0.028105863109430848,0.08633833366135162,0.038023352956925306,0.05496812235902347,0.010172037344058995,0.060425700350050654,0.03387367913592984,0.06634022811793205,0.010514070804649101,0.04658056743095064,0.021160836077954843,0.055212368136959844,0.020286303377177243,0.029547694679659182,0.04461780531316021,0.050051485062189024,0.017870041671990137,0.027630370066469567,0.030952039736069574,0.03297852418042824,0.025308145816575235,0.042047791126449754,0.04286067112894845,0.05111338741187043,0.04622688310372578,0.05310518046898981,0.02608782519020333,0.03364664178605422,0.04149121561965113,0.07081276824104453,0.048359484583988054,0.03348834651531487,0.032692202544861486,0.01976699664940547,0.05424614627082644,0.04014270939668099,0.03322905879621718,0.08612222824248189,0.03686636486268651,0.04761436411407563,0.013161139111815535,0.044482641641389105,0.08881776188963103,0.03111652154986799,0.03294089003711636,0.015751932628232896,0.05910590513687687,0.0384105646964079,0.03426325279917811,0.06124421005802175,0.07795925433084984,0.01814044296508911,0.012099405716402424,0.03070439828438731,0.036637998610375914,0.036309735770793154,0.025675747815055112,0.027753910370111073,0.35335275143153966,0.047881580760326954,0.04180306575190099,0.027156761616330814,0.02747163952094626,0.04135841776029809,0.013748985927403824,0.04122171434864352,0.026984779723760677,0.024633520093240793,0.0389124853684653,0.013658077519607346,0.04179918451390658,0.03427225448419151,0.02951740890424709,0.039109452839728234,0.06681276693396652,0.05361634750716406,0.03278370738772273,0.06333681433019157,0.0200807656893663,0.02283094678809234,0.01576208648985284,0.0518180978801309,0.06026252155921406,0.08657301490017458,0.03464706542638536,0.02982037721557323,0.0132568336037264,0.051798641135318665,0.07998308718274767,0.02932382405963293,0.03525981925048298,0.0238858540352815,0.03634030623272619,0.04952870658801474,0.0971692781977141,0.08449139832262337,0.024020150299908123,0.0422476425777004,0.02380306858654438,0.062085535742031905,0.0193618248600575,0.017434220031695435,0.02055155936797862,0.04022303494176865,0.05652386381834901,0.04115288607515854,0.05288571611655095,0.15468187339873274,0.029031520817713884,0.0616742888387947,0.0726015731786312,0.051166138744092225,0.03335241202913509,0.03351977243929621,0.05131358284254356,0.0287462017331818,0.04707073288777354,0.03429527944032726,0.03396519703742797,0.015575834533202604,0.04127387203576213,0.0366688350778937,0.012763108552459834,0.01814794138966491,0.05113400945438719
Doc4,0.02903634139341021,0.058085912445432014,0.11019806502686678,1.0000000000000004,0.04752636193833806,0.10356332104098852,0.10775130909602235,0.06532084918307703,0.04336294462929779,0.032527150242299636,0.05541050981650977,0.04522233070151708,0.048071059461086946,0.054143333603471566,0.073850652926028,0.03354208457835776,0.08432870782498253,0.07309919079610709,0.037712250540656966,0.049852550967955454,0.0717254782202618,0.07028914150794174,0.06516825529586603,0.07514336759324028,0.046203734536720185,0.07089461602240638,0.058979050507915756,0.05664431536420075,0.06296726318458581,0.07573332491035496,0.058330941973320644,0.050843924134256764,0.08524298821691034,0.024137016154674663,0.0676825669178596,0.055698331667543566,0.07740774238089265,0.028747103554786012,0.03831054757383928,0.05100986304343894,0.022714328431168235,0.10388833716221707,0.07012561803268445,0.05860523502452901,0.01692392475093875,0.04510012250516602,0.04795257558224586,0.12333298298488132,0.06407358435898572,0.07157134678609332,0.07819027738180453,0.05308299168024982,0.12727099543983167,0.06179390974956332,0.08543656350309997,0.06419483376075666,0.01977628249601413,0.0,0.026248101006360037,0.0041622870836210135,0.02408922658498296,0.05918554402680372,0.02753826373523858,0.029223976511929012,0.09961146583595204,0.06168922137285235,0.0631240782544334,0.03205283245051592,0.020387775955192693,0.049986827247342935,0.040203546064534613,0.05386507773397711,0.07005273365626839,0.09244574638968464,0.08293639179503892,0.056370821557913245,0.15625811700576703,0.03983010683318172,0.114401315476055,0.03390981155504989,0.09260718954044075,0.05865127470291222,0.0877081090781262,0.03989827212402694,0.04030449074799765,0.03179327545949587,0.061149226453482114,0.04474031992384788,0.038694557656499574,0.08232494892428047,0.061405845106225945,0.047078452873677075,0.037288433067234505,0.04230035067464884,0.045059220371406354,0.04091138672367482,0.08269885696598046,0.07074228166462679,0.07049918383649288,0.0621915479261409,0.07003315737161321,0.051874653889603606,0.02529250986274397,0.07842049224652735,0.08697079617852137,0.04307136408000979,0.03893848326892858,0.03783760113222118,0.027976362404217962,0.07057052651053576,0.06832976889240522,0.05328563202606157,0.07070357374145392,0.0669269275825045,0.044684509753594094,0.025114680518465195,0.07970769955744134,0.11161078775261749,0.06271714986961112,0.056239943316038,0.06601379779002048,0.08379752324630954,0.054914633880231184,0.025860663919491673,0.0913190650310966,0.10641694763605739,0.017133493186581708,0.03221921264526483,0.035592140737446654,0.07303054335244119,0.04014015640003683,0.038274652165809914,0.04429867257955488,0.10891219807328728,0.06336901975375245,0.08583792241538896,0.03901739598622092,0.03905418862280792,0.05407180951203737,0.025404648155590223,0.04423618614865033,0.030183374346630442,0.03577224813583001,0.05728832967479355,0.03335827093549493,0.06460431523536729,0.06572183871769628,0.060759261819660355,0.038341606088198456,0.10986661642934611,0.08283742039988803,0.038029306617774344,0.07001343800945777,0.03536858775059476,0.02536182370516543,0.060941440121984686,0.05575129680980491,0.053172250745351354,0.1314579996068952,0.030470196740068352,0.049814114124768466,0.02367338911522383,0.06323382473385263,0.07082553489171335,0.03666472025121677,0.03109320328361888,0.04312733364896883,0.06419699724349397,0.05991576110649934,0.031204066023127724,0.10934605489182808,0.03510925336385463,0.047045755644191195,0.03339616264416917,0.08189050742448817,0.050976910446240774,0.030280446464977274,0.049087369972160996,0.08083704127179797,0.09085605784579694,0.06908533407110828,0.06742851671985406,0.0717079428922295,0.051858414560019425,0.06589468983117426,0.06521224450470701,0.04748163257063975,0.04781070591141197,0.07673058603380825,0.07028097612574379,0.05165028028070911,0.08569980757309942,0.06271422006122442,0.0516624651342231,0.03216028048498907,0.055039367626360663,0.07539692694530856,0.028234460780775968,0.044562003231174235,0.05777358974998628
Doc5,0.04533701801632055,0.014190571752959383,0.02152707620528599,0.04752636193833806,0.9999999999999999,0.038946509076131064,0.056263821859302086,0.02908363259716581,0.10142410907900395,0.02868031365295035,0.03254178505908051,0.04802371778522832,0.03616109818355551,0.031124840181511258,0.022889445619356703,0.07610649353490553,0.0207517852197797,0.05820392669641851,0.04246764218428897,0.04176574164130231,0.03300293596570324,0.014102620826292532,0.036213667307722276,0.03256077135369986,0.02440121456990537,0.04036956975103877,0.012625696672539197,0.02152122515227336,0.01800830860306271,0.019824447517631932,0.03807230378512662,0.040801275790194325,0.024956192739403044,0.07964325357671716,0.03061952252433737,0.02459516161812162,0.03312194029695832,0.02563909842000006,0.026541105218053397,0.0334760432661148,0.023247434989081814,0.20442579814584483,0.027140936952952045,0.02864988007491697,0.01080210586677216,0.02578104544477849,0.027492070922220644,0.04192632395035004,0.10321744218759592,0.046931762582176344,0.0331944478772182,0.041924028513346374,0.098578843248195,0.04283192377485119,0.026821123743197964,0.028806041418524712,0.033567921410447704,0.031616935127944945,0.03523172059004067,0.017231787932063806,0.016173437147971433,0.02947262151190106,0.034839885493440276,0.008716730333555193,0.04035962078543998,0.021771943790232104,0.054848381654746106,0.024855269980683756,0.023416320460127395,0.023408546115896305,0.045566078748141114,0.03286674442245809,0.017688757576831436,0.015959345539141735,0.056673625896122536,0.04845226410169258,0.046793889106844684,0.036388451939224534,0.02213534598350861,0.035051678576760684,0.08316780748713141,0.014465334657820093,0.04156693182327614,0.015210504756269358,0.048165107145685594,0.013583325403363091,0.04964092947528428,0.032663858724235675,0.024684733590292447,0.020635600941820105,0.08584710912600231,0.0680997098706902,0.05983312701321714,0.10587200663853626,0.08587220460530445,0.028804542735394657,0.042623281290640455,0.025837252221265695,0.03462083013567088,0.08945670023708788,0.016627704374228947,0.018279641783416175,0.014713470455501521,0.044921053097791826,0.028812850851370635,0.025057464877052852,0.029601357689466267,0.04843315226789466,0.027828147746488178,0.03384410314791775,0.033429318062024344,0.021874885296360124,0.02012076081454913,0.2876924129603115,0.026677867087603696,0.013083274282708609,0.0400704368604986,0.054687180675272166,0.026957316512846358,0.03165731682894883,0.013654010913533236,0.06147224184550938,0.0289447612729542,0.03329184739778487,0.025384241580946054,0.06334711184610359,0.042984993800947474,0.09856406459371637,0.05486886786169025,0.02306572399303303,0.042177221952244374,0.04680648797556918,0.014783592975188234,0.03922558026663489,0.04156220172481505,0.05015412818129081,0.03833910712974726,0.018040846671294193,0.03344786539585982,0.08486166165926852,0.03174181022984159,0.015963725368465687,0.022962800461226895,0.022475068917612515,0.03198147585300927,0.034543686083815285,0.02088922969336395,0.056958539010195625,0.0914217738938756,0.06530832540761201,0.023902035786775404,0.01772388296167924,0.029793358526114443,0.025525815585479224,0.027100372583168355,0.024802844500600572,0.06425582687155486,0.0838651774713866,0.04275575566287242,0.040426243070023224,0.04171580758111953,0.002254278757565318,0.04207027464729779,0.059424070740709364,0.04614746797016516,0.03144803151789219,0.060458220630646875,0.034887561896197766,0.051635030863255674,0.033273308181544246,0.03880814889557341,0.01812541606941803,0.03439571068140394,0.0208205191963107,0.053022116552293046,0.022397871430427173,0.0563880957082021,0.03672703732733308,0.0560514468791184,0.03677926047781519,0.03667860457558002,0.026732191232040774,0.04904020305649358,0.04131194564465645,0.04554716428776476,0.03004918651316279,0.025504455724998716,0.03447828565965346,0.06986107276528727,0.019887492816082458,0.05339917621186399,0.06240733830101983,0.03492742953895139,0.04265982996981627,0.025593985890734618,0.016350306993300253,0.07094333097395245,0.016555583605435718,0.0290668648715783,0.04236768037099099
Doc6,0.07982211059091418,0.04336247655719797,0.0667813650876892,0.10356332104098852,0.038946509076131064,1.0,0.055581447322431234,0.048455107863685225,0.020871021991919533,0.09313735870743994,0.04874402999162794,0.034302735911132504,0.15907466930560957,0.0707229445289344,0.08565028782161538,0.059246424812746834,0.13300192558196022,0.1223491209444617,0.10966549496737585,0.0452375315836936,0.042970687321222875,0.041863505688326745,0.11887001908132856,0.03751669412460826,0.08319184987302336,0.05433644163856418,0.03129642174645944,0.03437022747626241,0.15945313294712143,0.07796692964310117,0.035956053576291384,0.14376880727314922,0.07807156973242871,0.061403051534827065,0.08411243260232304,0.041866259488851074,0.09865611587782148,0.03168162291233945,0.07354637294969137,0.07311698542360065,0.0618240479729206,0.09413571163249625,0.11221402524958839,0.05185049142796567,0.04039792963851643,0.016896969891633744,0.09080621407081596,0.09370205626910674,0.044900815064096246,0.04317146066050659,0.11488472638618562,0.03939445409917765,0.12057333114445438,0.09097101094938884,0.059096572944269364,0.13263229610793945,0.07025010968958202,0.0,0.02773759774732225,0.026802782086101685,0.031716631331090005,0.1054152833830503,0.05045970959349695,0.06322217295428914,0.06314137862662697,0.08911486353844485,0.09974491496320993,0.012459195260391465,0.011187725614478564,0.029944276621871643,0.09381525299163523,0.046626217258032863,0.03965290156128036,0.0786850299423794,0.03442743227205462,0.09523443304159815,0.08455892901876338,0.04505718518910404,0.09071059890743499,0.025981128333865258,0.11122438678538149,0.03442487441248704,0.12109910215705091,0.03145751200659862,0.12884268777647684,0.029352893420084195,0.06311743603373102,0.025866721475589147,0.04547302286553337,0.054754645504616714,0.049896354351739794,0.0453696049928182,0.05188795640064588,0.050027281159934434,0.028584471600314056,0.10273530243884965,0.062348530827222415,0.0826106346977725,0.07746355366516772,0.1530109613508467,0.04402126517959786,0.03342906890104413,0.038473144013742924,0.07949972091752676,0.07751571523673537,0.045819865272805814,0.03184213223586926,0.07694442920842806,0.038045447228827814,0.07164482658242434,0.060245323057039134,0.1114942381010727,0.056992084192886844,0.05405869461321322,0.022136119089085526,0.010268826842841168,0.07209962154164647,0.12446640145398398,0.11047600365522647,0.08301060178717393,0.051233613493268396,0.08083463276643557,0.044975212831110147,0.04884714458460457,0.084021184559156,0.1348406409018829,0.011461781354711716,0.051978524323933115,0.03547667438582236,0.135662082829558,0.05472935013763178,0.025417760194291678,0.03241330446104986,0.07933142239870934,0.1308349757157458,0.1403408789787323,0.02064820599656159,0.01637021699414613,0.15630516334690225,0.02029777596710189,0.057617165984202356,0.022124670456935776,0.12489560927853158,0.06366875293292493,0.08786602249215827,0.07332762907902404,0.04263572507735762,0.07919100891320506,0.0606270020046628,0.11746763902976855,0.047795217902100104,0.0697191964982592,0.08295413918351174,0.05273291622430512,0.029312509744890792,0.06993636346315124,0.08044985952172008,0.0748938192794362,0.09159634493471823,0.060637332049943815,0.08692985343653906,0.028677572813432906,0.15975274497469846,0.0652749620941753,0.07878529273548743,0.034742510057587786,0.045795484473626996,0.03228885224899371,0.10269408423720858,0.054542085515548525,0.110575808560615,0.029347936898303766,0.04404454170412101,0.02720409213963764,0.07831896738963824,0.005860201484377976,0.026519874074200263,0.08804696583966948,0.04618845127581994,0.057859222898045654,0.05155131944704326,0.1108795639938766,0.11175108042698381,0.07551265922041706,0.13882307998064075,0.04400926634135836,0.04674772320097638,0.11087283248354857,0.12861004829495282,0.0783521830645966,0.036378063547816204,0.13748409584010132,0.05665541307099624,0.09448954755917206,0.011460822871211107,0.03957839615101217,0.10690126531641564,0.024159383515257007,0.08363913925423225,0.0327408278175145
Doc7,0.07665646717169211,0.03714580360245389,0.07680702533349411,0.10775130909602235,0.056263821859302086,0.055581447322431234,1.0,0.048384215399314125,0.10404090483024886,0.03476105440086403,0.05128679854601757,0.03996713618980173,0.10832988634337268,0.0666956459150019,0.05703803331411844,0.04450344014967927,0.07669852925265094,0.0735357262271917,0.3358171279553659,0.03409952541514935,0.04958426774274624,0.04922971519900009,0.048737649421956075,0.03061841773108364,0.02701498520662072,0.07575190992646948,0.05256164110804771,0.030070623939014128,0.07499163365148528,0.04440325798039797,0.0461516747149542,0.05259183720541162,0.05947479078396572,0.0462028310146807,0.06446717355072218,0.04726841846809453,0.05077977992335762,0.009585797559687899,0.05217742651360438,0.04896985916625376,0.03251000418081263,0.08000803581155375,0.05655071978997466,0.06168618979475255,0.04328612917824249,0.028551884251380458,0.05867481603662844,0.0903815605025809,0.057784905847085635,0.04509099244782457,0.04507423149179607,0.09247755688777949,0.08365504147432976,0.0759702563780993,0.05465093858254441,0.140904413031987,0.039553495549299156,0.0,0.045441765377691706,0.01542716676001361,0.06801572492028983,0.03800332641156571,0.017321618584113085,0.016832577532077113,0.09110685067503697,0.06464853703029684,0.05874394775481247,0.03471153767743694,0.02491792357890321,0.029883030407238872,0.05950874531301883,0.04955451448115207,0.032667243952923634,0.05561699656500048,0.04738463208615952,0.07227004312064667,0.06437176010723765,0.05873781491210869,0.0578648716743405,0.02883826617786778,0.10314121467876196,0.02343029114513854,0.077610161333685,0.030025974329396528,0.029309327629321917,0.059390815734331595,0.10326535538915213,0.03614136913440234,0.042715879079068514,0.07433185603292705,0.10762003651597551,0.13052010201273134,0.029569437630106398,0.031541997028662144,0.02354823823797278,0.029789425641585647,0.07603911009648207,0.03705231900131371,0.027245031084012772,0.08843258445120886,0.022691300499692722,0.03058101859477876,0.02397391534984883,0.0548415262168953,0.04032886986585976,0.06669686378339716,0.03687617870283334,0.06814652361694211,0.04547971619598623,0.08383015377329377,0.05109705523014575,0.06553777984710632,0.07757353050980371,0.09103772053814287,0.07538841935853899,0.024588582225338808,0.046424903960732816,0.09441848219782265,0.031106656185161837,0.11101486239650497,0.03705115449029904,0.10691218485950879,0.032098914256060186,0.04280839141317193,0.053053955577335776,0.09049370696506404,0.026926857187716584,0.06417034325459721,0.05003653504070087,0.06906316011280908,0.049840066155280444,0.056052659424354945,0.036444779058179076,0.0610537153098825,0.0908839332892711,0.08142611019906584,0.0521657612127902,0.04036475204957855,0.0546147876429412,0.07184556513069866,0.07778633930595938,0.03265346878740978,0.03204049612279491,0.014750214633435252,0.062036180425501394,0.060490144838005945,0.04479755708878899,0.23612553565725578,0.32647568204089217,0.05552005548581876,0.03881741694863482,0.03628824865620315,0.09290026391684793,0.061423366118242076,0.04680898783676542,0.03569179822718055,0.050521932528490035,0.05383989199405668,0.10312835282035687,0.2310957189170542,0.05549870305783277,0.037319278456042146,0.05953957456929716,0.13960364199572567,0.05244299696443851,0.0734889277969987,0.0396677754541047,0.03351508069279074,0.07686818410530788,0.06901856555672573,0.07222147364430784,0.042135535044446434,0.06391383956812177,0.030170132592785927,0.07317461349740269,0.0628048186925825,0.09136639337103426,0.05117475953836732,0.03521841767619404,0.09062569932268749,0.05598717568895654,0.09394627735209218,0.07246282498297704,0.05057733185890304,0.06192420168960189,0.03461883996577412,0.042052522044644755,0.038862148841874396,0.07778207794044227,0.06575890235680364,0.03277011676054672,0.08793680461170246,0.0856300420444259,0.052452110225757784,0.01396760541299077,0.04400102299742195,0.07829733087724478,0.023264461757465365,0.04527044794677465,0.061217437603350335
